candidate_id,source_key,review_decision,reviewed_category,reviewed_markers,review_note
4b5ad01e9c808da9afc042095df630f8,hoerspiele.de:stub:7f0c6e65b513238dfbd0ccb10068c0c4a26f995d97b246e6b1e12462f21504a3,accept,,,
5d9248da75e0b71594c982cfaa45fc76,hoerspiele.de:stub:7f0c6e65b513238dfbd0ccb10068c0c4a26f995d97b246e6b1e12462f21504a3,accept,,,
442cc952f08172eea7ccff1910fd8fd4,hoerspiele.de:stub:891ad3287f343714a33709eed744a983a174637742d825c3c42b8b91b509b2d6,accept,,,
2dcb703272db06ea95aef8d7501478d1,hoerspiele.de:stub:891ad3287f343714a33709eed744a983a174637742d825c3c42b8b91b509b2d6,accept,,,
b2516d5b7ea3501eb06aaa5697c0f46c,hoerspiele.de:stub:891ad3287f343714a33709eed744a983a174637742d825c3c42b8b91b509b2d6,accept,,,
6ab9c1b959d53645e74fbb4af4ef2598,hoerspiele.de:stub:72c38c9e15e7d3906f4a4bd698b10e5b59ffc9f6321f8995d7a0d116e4cfba7f,accept,,,
87e5fe0e3a6ab08a4074fcc4552c3adb,hoerspiele.de:stub:72c38c9e15e7d3906f4a4bd698b10e5b59ffc9f6321f8995d7a0d116e4cfba7f,accept,,,
261034275e81bef8ccbf5702ed05e5eb,hoerspiele.de:stub:72c38c9e15e7d3906f4a4bd698b10e5b59ffc9f6321f8995d7a0d116e4cfba7f,accept,,,
66e1bc8d69d69cfdffa52ca2f46cc702,hoerspiele.de:stub:f378fc1b3100330ffece394b30e31fc3e356616ccd372a614a6b2e780778b85a,accept,,,
ff811727d6f07ebf4a12dc917652744d,hoerspiele.de:stub:f378fc1b3100330ffece394b30e31fc3e356616ccd372a614a6b2e780778b85a,accept,,,
19676ca642deec617f7537a30368eb8b,hoerspiele.de:stub:f378fc1b3100330ffece394b30e31fc3e356616ccd372a614a6b2e780778b85a,accept,,,
8738e8aec2bb63fdcbea2dc2673802b0,hoerspiele.de:stub:01e41aa6282bf7e1bfb00a823a8057b2ae3da9822060f5d7f24b2be7f5d2d17f,accept,,,
d92d42e02e8ceaa3f1410f590bfa36b4,hoerspiele.de:stub:01e41aa6282bf7e1bfb00a823a8057b2ae3da9822060f5d7f24b2be7f5d2d17f,accept,,,
8e3facfdd03e304f446bb8f28b09dfef,hoerspiele.de:stub:01e41aa6282bf7e1bfb00a823a8057b2ae3da9822060f5d7f24b2be7f5d2d17f,accept,,,
ebe802443bacbd726775232717e1661b,hoerspiele.de:stub:b4acb14a524b93d2e45d319e4709b6ed7cc590d6ccd69e00703a144969468fd0,accept,,,
c6d9384a4955eaebdd02676a0f172eb7,hoerspiele.de:stub:b4acb14a524b93d2e45d319e4709b6ed7cc590d6ccd69e00703a144969468fd0,accept,,,
722d6064a84a935fdb3219670852f099,hoerspiele.de:stub:b4acb14a524b93d2e45d319e4709b6ed7cc590d6ccd69e00703a144969468fd0,accept,,,
91f77507c40078d036c471927bc935fb,hoerspiele.de:stub:5465378b1be575c60df3ae74fd91a8489444f9039dc264d377da3bc7c0604f76,accept,,,
eea2eb0ff8722a856b898cfbb38ff39e,hoerspiele.de:stub:5465378b1be575c60df3ae74fd91a8489444f9039dc264d377da3bc7c0604f76,accept,,,
1988467ad417142cbbd40b8e5ac1e508,hoerspiele.de:stub:5465378b1be575c60df3ae74fd91a8489444f9039dc264d377da3bc7c0604f76,accept,,,
cecd7f2264a3ada71f03624b58850f2a,hoerspiele.de:stub:0a11d197f4fbb83d076abdae8553e2b30afa8e1332277a02b3f045d546d8ada8,accept,,,
a9d11b6482c3752abb3d096f76954248,hoerspiele.de:stub:0a11d197f4fbb83d076abdae8553e2b30afa8e1332277a02b3f045d546d8ada8,accept,,,
3d74fc1243a9a26b5af8be8e994804b8,hoerspiele.de:stub:0a11d197f4fbb83d076abdae8553e2b30afa8e1332277a02b3f045d546d8ada8,accept,,,
65595833758441fbd29987e5c416bc16,hoerspiele.de:stub:aec2893ff7a8f2c101e510c707f5b95679052198be3ae6e215f7be466618f33e,accept,,,
aa532caa548c85a283374e7ae0e89074,hoerspiele.de:stub:aec2893ff7a8f2c101e510c707f5b95679052198be3ae6e215f7be466618f33e,accept,,,
b35c545d736aaa05797f2f62bf02e20d,hoerspiele.de:stub:aec2893ff7a8f2c101e510c707f5b95679052198be3ae6e215f7be466618f33e,accept,,,
67979a54bdec00d26254c816983c5319,hoerspiele.de:stub:e63a63f968c0dfafcfe06b2f9b9516bf4dabbe5ab7abc6a0dd3ec80b36c3c338,accept,,,
b0b5fb3ad225ce5f3863ea884bc6aa44,hoerspiele.de:stub:e63a63f968c0dfafcfe06b2f9b9516bf4dabbe5ab7abc6a0dd3ec80b36c3c338,accept,,,
f13eeb78640f22053753f2dd5d6243c6,hoerspiele.de:stub:e63a63f968c0dfafcfe06b2f9b9516bf4dabbe5ab7abc6a0dd3ec80b36c3c338,accept,,,
69834d330d785c3166c77533a8895a91,hoerspiele.de:stub:65b5f8aabc87ae4e98bdcc10acff7ab8a1fb7b034a93ca63e94b9b2bb3a524b6,accept,,,
dfe182c97258d68ba6bb2bac1ee13990,hoerspiele.de:stub:65b5f8aabc87ae4e98bdcc10acff7ab8a1fb7b034a93ca63e94b9b2bb3a524b6,accept,,,
ddf84a65d958f462c3832e5504ba2729,hoerspiele.de:stub:65b5f8aabc87ae4e98bdcc10acff7ab8a1fb7b034a93ca63e94b9b2bb3a524b6,accept,,,
237739d97dfcc5b53c68946854441660,hoerspiele.de:stub:52f116c049f0dd6fb3be15e05620078419846a4b773fddc14f4ea0adf5e45d74,accept,,,
20d68f8b5755509e5379943583bb6bc9,hoerspiele.de:stub:52f116c049f0dd6fb3be15e05620078419846a4b773fddc14f4ea0adf5e45d74,accept,,,
db9e8d0fd070f740c0188884a667c90c,hoerspiele.de:stub:52f116c049f0dd6fb3be15e05620078419846a4b773fddc14f4ea0adf5e45d74,accept,,,
376a2787d35ad56f3577921cce168c29,hoerspiele.de:stub:5b5e9c756dfb655c01f5d13636e3144008b1b9a6a3fd4005244d22e6249465bb,accept,,,
941a667d273eb815651b81aca171fd54,hoerspiele.de:stub:5b5e9c756dfb655c01f5d13636e3144008b1b9a6a3fd4005244d22e6249465bb,accept,,,
c0f5ff2dd765f77875292303479b8f6f,hoerspiele.de:stub:5b5e9c756dfb655c01f5d13636e3144008b1b9a6a3fd4005244d22e6249465bb,accept,,,
a141ac3acf21a3be5533c87138674f2c,hoerspiele.de:stub:9f76b4f5508c7311b4f6c33e2ca0ea48aa153080851cc59da5601fc26e9d4cf4,accept,,,
ba43b98d6ba19c9fc2850dfe89beab19,hoerspiele.de:stub:9f76b4f5508c7311b4f6c33e2ca0ea48aa153080851cc59da5601fc26e9d4cf4,accept,,,
062529372218c9c01e68a52c15385d5a,hoerspiele.de:stub:9f76b4f5508c7311b4f6c33e2ca0ea48aa153080851cc59da5601fc26e9d4cf4,accept,,,
a505edf2a2e94d98b43c2d0a5f046d00,hoerspiele.de:episode:16922,accept,,,
671229db518740947fb8d768367a8aa2,hoerspiele.de:episode:16922,accept,,,
67e086497539a55d9bac759db6c0706a,hoerspiele.de:episode:16923,accept,,,
440cef545b116954d136ac3fe06b3cff,hoerspiele.de:episode:16923,accept,,,
6e35954d5e5ef1f88f51a83150e63e07,hoerspiele.de:episode:16924,accept,,,
58e97c1d73c95f6f8a50d833e3c7899c,hoerspiele.de:episode:16924,accept,,,
78508be5abcc00b7d0bf0f16a28c4fef,hoerspiele.de:episode:16925,accept,,,
86a55357e3c798abe1c67569db43a6b0,hoerspiele.de:episode:16925,accept,,,
4701b55d9824a948119ce23e29ff5b09,hoerspiele.de:episode:16926,accept,,,
ff554d0f491ee7959df8d3c28ba9a12a,hoerspiele.de:episode:16926,accept,,,
998bde2c648bdee6769e4e1a814e078f,hoerspiele.de:episode:3849,accept,,,
8f0a1d64017cc08a275187700a302b27,hoerspiele.de:episode:3849,accept,,,
e50602ed220214ca543236c3d3efdc34,hoerspiele.de:episode:7467,accept,,,
578a67e6c0211fd203452f03263beb98,hoerspiele.de:episode:7467,accept,,,
198656ebd324b709f1a335ebcac6dd25,hoerspiele.de:episode:19682,accept,,,
